id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,department,salary,username
14483,0.81,0.93,5,270,5,0,1,0,technical,medium,U14483
14484,0.09,0.96,6,296,4,0,1,0,technical,low,U14484
14485,0.11,0.9,6,254,4,0,1,0,technical,low,U14485
14486,0.81,0.95,5,238,6,0,1,0,technical,low,U14486
14487,0.1,0.97,6,267,4,1,1,0,support,low,U14487
14488,0.74,0.89,5,229,6,0,1,0,support,low,U14488
14489,0.09,0.78,6,254,4,0,1,0,support,low,U14489
14490,0.82,0.81,4,233,4,1,1,0,support,low,U14490
14491,0.1,0.98,6,268,4,0,1,0,support,low,U14491
14492,0.27,0.56,3,301,3,0,1,0,support,low,U14492
14493,0.83,0.92,5,267,6,0,1,0,support,low,U14493
14494,0.1,0.93,6,289,4,1,1,0,support,low,U14494
14495,0.38,0.47,2,144,3,0,1,0,support,low,U14495
14496,0.4,0.56,2,148,3,0,1,0,support,low,U14496
14497,0.11,0.83,6,306,4,0,1,0,support,low,U14497
14498,0.11,0.79,6,292,4,0,1,1,technical,low,U14498
14499,0.82,0.91,5,232,5,0,1,0,technical,low,U14499
14500,0.36,0.48,2,137,3,0,1,0,technical,low,U14500
14501,0.4,0.46,2,128,3,0,1,0,management,low,U14501
14502,0.87,0.84,5,231,5,0,1,0,IT,low,U14502
14503,0.41,0.49,2,146,3,0,1,0,IT,low,U14503
14504,0.11,0.91,6,308,4,1,1,0,IT,low,U14504
14505,0.1,0.93,6,253,4,0,1,0,IT,medium,U14505
14506,0.38,0.51,2,146,3,0,1,0,IT,medium,U14506
14507,0.39,0.55,2,156,3,0,1,0,product_mng,medium,U14507
14508,0.4,0.52,2,147,3,0,1,0,product_mng,medium,U14508
14509,0.45,0.48,2,136,3,0,1,0,product_mng,medium,U14509
14510,0.74,0.84,5,249,5,0,1,0,product_mng,medium,U14510
14511,0.45,0.55,2,151,3,0,1,0,IT,medium,U14511
14512,0.12,1,3,278,4,0,1,0,RandD,medium,U14512
14513,0.1,0.77,7,250,5,0,1,0,RandD,medium,U14513
14514,0.37,0.55,2,127,3,0,1,0,RandD,medium,U14514
14515,0.89,0.87,5,255,5,0,1,0,RandD,medium,U14515
14516,0.45,0.47,2,135,3,0,1,0,RandD,medium,U14516
14517,0.37,0.46,2,149,3,0,1,0,marketing,high,U14517
14518,0.11,0.81,5,287,4,0,1,0,sales,low,U14518
14519,0.41,0.48,2,145,3,0,1,0,accounting,medium,U14519
14520,0.1,0.94,6,285,4,0,1,0,support,medium,U14520
14521,0.1,0.93,7,305,4,0,1,0,technical,medium,U14521
14522,0.11,0.95,7,300,4,0,1,0,management,medium,U14522
14523,0.4,0.54,2,139,3,0,1,0,marketing,low,U14523
14524,0.41,0.49,2,130,3,0,1,0,marketing,low,U14524
14525,0.1,0.81,6,268,4,0,1,0,marketing,low,U14525
14526,0.73,0.86,4,245,6,0,1,0,sales,low,U14526
14527,0.43,0.47,2,135,3,0,1,0,sales,low,U14527
14528,0.37,0.46,2,153,3,0,1,0,sales,low,U14528
14529,0.11,0.94,6,276,4,0,1,0,sales,low,U14529
14530,0.4,0.46,2,130,3,0,1,0,sales,low,U14530
14531,0.41,0.54,2,153,3,1,1,0,sales,low,U14531
14532,0.82,0.84,5,244,5,0,1,0,sales,low,U14532
14533,0.61,0.47,2,253,3,0,1,0,sales,low,U14533
14534,0.11,0.91,7,287,4,0,1,0,sales,low,U14534
14535,0.37,0.45,2,131,3,0,1,0,sales,low,U14535
14536,0.41,0.52,2,135,3,0,1,0,sales,low,U14536
14537,0.37,0.52,2,157,3,0,1,0,sales,low,U14537
14538,0.88,0.99,5,262,6,0,1,0,sales,low,U14538
14539,0.1,0.85,6,266,4,0,1,0,sales,low,U14539
14540,0.44,0.48,2,148,3,0,1,0,sales,low,U14540
14541,0.38,0.57,2,140,3,0,1,0,sales,low,U14541
14542,0.11,0.85,7,302,4,0,1,0,sales,low,U14542
14543,0.09,0.98,6,271,4,0,1,0,sales,low,U14543
14544,0.45,0.52,2,145,3,0,1,0,sales,medium,U14544
14545,0.1,0.81,6,290,4,0,1,0,accounting,medium,U14545
14546,0.45,0.47,2,151,3,0,1,0,accounting,medium,U14546
14547,0.77,0.87,5,266,5,0,1,0,accounting,medium,U14547
14548,0.44,0.51,2,140,3,0,1,0,hr,medium,U14548
14549,0.39,0.5,2,142,3,0,1,0,hr,medium,U14549
14550,0.1,0.91,6,246,4,0,1,0,hr,medium,U14550
14551,0.09,0.89,7,308,5,0,1,0,hr,medium,U14551
14552,0.37,0.47,2,141,3,0,1,0,technical,medium,U14552
14553,0.9,1,5,232,5,0,1,0,technical,medium,U14553
14554,0.41,0.56,2,143,3,0,1,0,technical,medium,U14554
14555,0.37,0.52,2,155,3,0,1,0,technical,medium,U14555
14556,0.1,0.86,6,278,4,0,1,0,technical,high,U14556
14557,0.81,1,4,253,5,0,1,0,technical,low,U14557
14558,0.11,0.8,6,282,4,0,1,0,technical,medium,U14558
14559,0.11,0.84,7,264,4,0,1,0,technical,medium,U14559
14560,0.4,0.46,2,149,3,0,1,0,technical,medium,U14560
14561,0.09,0.8,6,304,5,0,1,0,technical,medium,U14561
14562,0.48,0.93,3,219,6,0,1,0,technical,low,U14562
14563,0.91,0.91,4,262,6,0,1,0,support,low,U14563
14564,0.43,0.57,2,135,3,0,1,0,support,low,U14564
14565,0.33,0.88,6,219,5,0,1,0,support,low,U14565
14566,0.41,0.57,2,136,3,0,1,0,support,low,U14566
14567,0.41,0.55,2,154,3,0,1,0,support,low,U14567
14568,0.37,0.54,2,149,3,0,1,0,support,low,U14568
14569,0.31,0.62,6,135,5,0,1,0,support,low,U14569
14570,0.09,0.91,6,275,4,0,1,0,support,low,U14570
14571,0.1,0.87,6,290,4,0,1,0,support,low,U14571
14572,0.76,0.9,4,263,5,0,1,0,support,low,U14572
14573,0.41,0.54,2,145,3,0,1,0,support,low,U14573
14574,0.72,0.96,5,267,5,0,1,0,technical,low,U14574
14575,0.4,0.5,2,141,3,1,1,0,technical,low,U14575
14576,0.91,0.87,4,235,5,0,1,0,technical,low,U14576
14577,0.1,0.83,6,258,4,0,1,0,management,low,U14577
14578,0.4,0.56,2,131,3,0,1,0,IT,low,U14578
14579,0.82,0.86,5,243,5,0,1,0,IT,low,U14579
14580,0.1,0.82,6,266,4,0,1,0,IT,low,U14580
14581,0.37,0.45,2,142,3,0,1,0,IT,low,U14581
14582,0.36,0.51,2,135,3,0,1,0,IT,low,U14582
14583,0.39,0.48,2,141,3,0,1,0,product_mng,medium,U14583
14584,0.36,0.57,2,142,3,0,1,0,product_mng,medium,U14584
14585,0.86,0.84,5,254,5,0,1,0,product_mng,medium,U14585
14586,0.73,0.99,5,262,5,0,1,0,product_mng,medium,U14586
14587,0.56,0.71,4,296,2,0,1,0,IT,medium,U14587
14588,0.44,0.56,2,158,3,0,1,0,accounting,medium,U14588
14589,0.31,0.56,4,238,2,0,1,0,accounting,medium,U14589
14590,0.77,0.93,4,231,5,0,1,0,hr,medium,U14590
14591,0.44,0.45,2,156,3,0,1,0,hr,medium,U14591
14592,0.38,0.46,2,145,3,0,1,0,hr,medium,U14592
14593,0.45,0.48,2,144,3,0,1,0,marketing,medium,U14593
14594,0.38,0.51,2,159,3,0,1,0,sales,medium,U14594
14595,0.36,0.48,2,156,3,0,1,0,accounting,high,U14595
14596,0.75,0.9,5,256,5,0,1,0,support,low,U14596
14597,0.1,0.93,6,298,4,0,1,0,technical,medium,U14597
14598,0.1,0.97,6,247,4,0,1,0,management,medium,U14598
14599,0.45,0.5,2,157,3,0,1,0,marketing,medium,U14599
14600,0.42,0.57,2,154,3,1,1,0,marketing,medium,U14600
14601,0.78,1,4,253,5,0,1,0,marketing,low,U14601
14602,0.45,0.55,2,148,3,0,1,0,sales,low,U14602
14603,0.84,1,4,261,5,0,1,0,sales,low,U14603
14604,0.11,0.93,6,282,4,0,1,0,sales,low,U14604
14605,0.42,0.56,2,133,3,0,1,0,sales,low,U14605
14606,0.45,0.46,2,128,3,0,1,0,sales,low,U14606
14607,0.46,0.57,2,139,3,0,1,0,sales,low,U14607
14608,0.09,0.79,6,293,5,0,1,0,sales,low,U14608
14609,0.87,0.83,4,265,6,0,1,0,sales,low,U14609
14610,0.1,0.87,6,250,4,0,1,0,sales,low,U14610
14611,0.91,1,5,251,6,0,1,0,sales,low,U14611
14612,0.76,0.92,4,246,5,0,1,0,sales,low,U14612
14613,0.74,1,5,275,5,0,1,0,sales,low,U14613
14614,0.92,0.93,5,240,5,0,1,0,sales,low,U14614
14615,0.76,0.87,5,245,5,0,1,0,sales,low,U14615
14616,0.47,0.5,4,254,4,0,1,0,sales,low,U14616
14617,0.73,0.99,5,241,5,0,1,0,sales,low,U14617
14618,0.09,0.94,6,257,4,0,1,0,sales,low,U14618
14619,0.91,0.92,4,246,5,0,1,0,sales,low,U14619
14620,0.82,0.98,4,233,5,0,1,0,sales,low,U14620
14621,0.28,0.45,6,218,4,0,1,0,accounting,low,U14621
14622,0.84,0.99,4,262,6,0,1,0,accounting,medium,U14622
14623,0.45,0.53,2,138,3,0,1,0,accounting,medium,U14623
14624,0.45,0.54,2,142,3,0,1,0,hr,medium,U14624
14625,0.91,0.97,5,233,5,0,1,0,hr,medium,U14625
14626,0.42,0.48,2,155,3,0,1,0,hr,medium,U14626
14627,0.82,1,4,229,6,0,1,0,hr,medium,U14627
14628,0.11,0.9,6,264,4,0,1,0,technical,medium,U14628
14629,0.42,0.53,3,199,4,0,1,0,technical,medium,U14629
14630,0.82,0.85,4,223,5,0,1,0,technical,medium,U14630
14631,0.09,0.96,6,268,4,0,1,0,technical,medium,U14631
14632,0.1,0.94,6,287,4,0,1,0,technical,medium,U14632
14633,0.86,1,5,257,5,0,1,0,technical,medium,U14633
14634,0.4,0.46,2,143,3,0,1,0,technical,high,U14634
14635,0.45,0.46,2,130,3,0,1,0,technical,low,U14635
14636,0.42,0.51,2,136,3,0,1,0,technical,medium,U14636
14637,0.74,0.92,4,261,5,0,1,0,technical,medium,U14637
14638,0.55,0.6,3,180,4,0,1,0,technical,medium,U14638
14639,0.37,0.45,2,126,3,0,1,0,support,medium,U14639
14640,0.41,0.52,2,127,3,1,1,0,support,low,U14640
14641,0.89,0.65,5,195,6,0,1,0,support,low,U14641
14642,0.41,0.57,2,160,3,0,1,0,support,low,U14642
14643,0.44,0.51,2,150,3,0,1,0,support,low,U14643
14644,0.87,0.84,4,264,6,0,1,0,support,low,U14644
14645,0.1,0.84,6,309,4,0,1,0,support,low,U14645
14646,0.41,0.47,2,135,3,0,1,0,support,low,U14646
14647,0.11,0.85,6,261,4,0,1,0,support,low,U14647
14648,0.43,0.53,2,160,3,0,1,0,support,low,U14648
14649,0.77,0.9,4,237,5,0,1,0,support,low,U14649
14650,0.41,0.52,2,136,3,0,1,0,technical,low,U14650
14651,0.41,0.48,2,139,3,0,1,0,technical,low,U14651
14652,0.36,0.78,2,151,4,0,1,0,technical,low,U14652
14653,0.77,1,5,229,5,0,1,0,management,low,U14653
14654,0.81,0.98,5,245,5,0,1,0,IT,low,U14654
14655,0.39,0.54,2,127,3,0,1,0,IT,low,U14655
14656,0.09,0.94,6,283,5,0,1,0,IT,low,U14656
14657,0.44,0.46,2,143,3,0,1,0,IT,low,U14657
14658,0.1,0.84,5,298,4,0,1,0,IT,low,U14658
14659,0.36,0.48,2,159,3,0,1,0,product_mng,low,U14659
14660,0.81,0.92,5,239,5,0,1,0,product_mng,low,U14660
14661,0.81,0.9,4,226,5,0,1,0,product_mng,medium,U14661
14662,0.85,0.98,5,248,5,0,1,0,product_mng,medium,U14662
14663,0.1,0.87,6,286,4,0,1,0,IT,medium,U14663
14664,0.37,0.54,2,145,3,0,1,0,RandD,medium,U14664
14665,0.09,0.97,7,254,4,1,1,0,RandD,medium,U14665
14666,0.44,0.53,2,127,3,0,1,0,RandD,medium,U14666
14667,0.86,0.93,5,223,5,0,1,0,RandD,medium,U14667
14668,0.77,1,4,255,5,0,1,0,RandD,medium,U14668
14669,0.41,0.48,2,136,3,0,1,0,marketing,medium,U14669
14670,0.4,0.48,2,137,3,0,1,0,sales,medium,U14670
14671,0.43,0.49,2,135,3,0,1,0,accounting,medium,U14671
14672,0.43,0.5,2,137,3,0,1,0,support,medium,U14672
14673,0.8,0.53,3,255,5,0,1,0,technical,high,U14673
14674,0.8,0.85,4,273,5,0,1,0,management,low,U14674
14675,0.82,0.98,5,234,5,0,1,0,marketing,medium,U14675
14676,0.37,0.54,2,152,3,0,1,0,marketing,medium,U14676
14677,0.37,0.48,2,134,3,0,1,0,marketing,medium,U14677
14678,0.09,0.95,6,292,4,0,1,0,sales,medium,U14678
14679,0.9,0.92,5,245,5,0,1,0,sales,low,U14679
14680,0.41,0.52,2,159,3,0,1,0,sales,low,U14680
14681,0.1,0.85,6,260,4,0,1,0,sales,low,U14681
14682,0.44,0.53,2,149,3,0,1,0,sales,low,U14682
14683,0.89,0.85,5,266,5,0,1,0,sales,low,U14683
14684,0.42,0.56,2,149,3,0,1,0,sales,low,U14684
14685,0.87,1,5,242,5,0,1,0,sales,low,U14685
14686,0.45,0.57,2,134,3,0,1,0,sales,low,U14686
14687,0.11,0.87,5,271,4,0,1,0,sales,low,U14687
14688,0.09,0.79,6,275,4,0,1,0,sales,low,U14688
14689,0.76,0.83,5,227,5,0,1,0,sales,low,U14689
14690,0.11,0.96,7,277,5,0,1,0,sales,low,U14690
14691,0.37,0.49,2,151,3,0,1,0,sales,low,U14691
14692,0.1,0.79,6,274,4,0,1,0,sales,low,U14692
14693,0.77,0.87,4,242,6,0,1,0,sales,low,U14693
14694,0.42,0.54,2,143,3,1,1,0,sales,low,U14694
14695,0.38,0.52,2,145,3,0,1,0,sales,low,U14695
14696,0.32,0.95,5,172,2,0,1,0,sales,low,U14696
14697,0.38,0.49,2,135,3,0,1,0,accounting,low,U14697
14698,0.19,1,4,192,4,0,1,0,accounting,low,U14698
14699,0.1,0.83,7,276,4,0,1,0,accounting,low,U14699
14700,0.76,0.88,4,206,4,0,1,0,hr,medium,U14700
14701,0.53,0.56,4,281,6,0,1,0,hr,medium,U14701
14702,0.39,0.51,2,151,3,0,1,0,hr,medium,U14702
14703,0.11,0.83,6,244,4,0,1,0,hr,medium,U14703
14704,0.1,0.94,6,309,4,0,1,0,technical,medium,U14704
14705,0.84,1,5,218,5,0,1,0,technical,medium,U14705
14706,0.82,0.99,4,263,6,0,1,0,technical,medium,U14706
14707,0.1,0.82,6,244,4,0,1,0,technical,medium,U14707
14708,0.59,0.49,7,263,4,0,1,0,technical,medium,U14708
14709,0.44,0.48,2,143,3,0,1,0,technical,medium,U14709
14710,0.89,0.95,2,181,5,0,1,0,technical,medium,U14710
14711,0.91,0.84,5,265,5,0,1,0,technical,medium,U14711
14712,0.66,0.57,5,161,5,0,1,0,technical,high,U14712
14713,0.11,0.87,7,282,5,0,1,0,technical,low,U14713
14714,0.43,0.51,2,155,3,0,1,0,technical,medium,U14714
14715,0.78,0.83,4,217,6,0,1,0,support,medium,U14715
14716,0.11,0.97,6,289,5,0,1,0,support,medium,U14716
14717,0.83,0.98,4,259,5,0,1,0,support,medium,U14717
14718,0.39,0.54,2,158,3,0,1,0,support,low,U14718
14719,0.38,0.55,2,158,3,0,1,0,support,low,U14719
14720,0.37,0.57,2,155,3,0,1,0,support,low,U14720
14721,0.44,0.48,2,146,3,0,1,0,support,low,U14721
14722,0.53,0.85,2,164,5,0,1,0,support,low,U14722
14723,0.09,0.96,6,259,4,0,1,0,support,low,U14723
14724,0.11,0.89,6,293,4,0,1,0,support,low,U14724
14725,0.83,0.96,5,275,5,0,1,0,support,low,U14725
14726,0.88,1,5,219,6,1,1,0,technical,low,U14726
14727,0.1,0.89,6,247,4,0,1,0,technical,low,U14727
14728,0.09,0.86,7,309,4,0,1,0,technical,low,U14728
14729,0.44,0.54,2,151,3,0,1,0,management,low,U14729
14730,0.39,0.51,2,129,3,0,1,0,IT,low,U14730
14731,0.87,0.94,4,274,5,0,1,0,IT,low,U14731
14732,0.74,0.99,4,233,5,0,1,0,IT,low,U14732
14733,0.1,0.95,7,289,4,0,1,0,IT,low,U14733
14734,0.74,0.82,4,239,6,0,1,0,IT,low,U14734
14735,0.75,0.99,5,221,5,0,1,0,product_mng,low,U14735
14736,0.41,0.56,2,150,3,0,1,0,product_mng,low,U14736
14737,0.41,0.45,2,144,3,1,1,0,product_mng,low,U14737
14738,0.09,0.9,7,289,4,0,1,0,product_mng,low,U14738
14739,0.09,0.8,6,301,5,0,1,0,IT,medium,U14739
14740,0.39,0.57,2,145,3,0,1,0,accounting,medium,U14740
14741,0.4,0.56,2,137,3,0,1,0,accounting,medium,U14741
14742,0.37,0.54,2,131,3,1,1,0,hr,medium,U14742
14743,0.1,0.84,6,246,4,0,1,0,hr,medium,U14743
14744,0.43,0.51,2,136,3,0,1,0,hr,medium,U14744
14745,0.75,0.85,5,240,6,1,1,0,marketing,medium,U14745
14746,0.37,0.56,2,156,3,0,1,0,sales,medium,U14746
14747,0.11,0.85,6,305,4,0,1,0,accounting,medium,U14747
14748,0.45,0.45,2,154,3,1,1,0,support,medium,U14748
14749,0.87,1,5,261,5,1,1,0,technical,medium,U14749
14750,0.11,0.94,7,244,4,0,1,0,management,medium,U14750
14751,0.45,0.54,2,129,3,0,1,0,marketing,high,U14751
14752,0.81,0.87,4,254,5,0,1,0,marketing,low,U14752
14753,0.77,0.91,5,236,5,0,1,0,marketing,medium,U14753
14754,0.89,0.92,5,237,5,0,1,0,sales,medium,U14754
14755,0.43,0.49,2,135,3,0,1,0,sales,medium,U14755
14756,0.78,1,5,236,5,0,1,0,sales,medium,U14756
14757,0.37,0.47,2,149,3,0,1,0,sales,low,U14757
14758,0.37,0.5,2,141,3,0,1,0,sales,low,U14758
14759,0.85,0.82,4,270,5,0,1,0,sales,low,U14759
14760,0.41,0.47,2,138,3,0,1,0,sales,low,U14760
14761,0.11,0.96,6,298,4,0,1,0,sales,low,U14761
14762,0.75,0.99,5,254,5,0,1,0,sales,low,U14762
14763,0.82,0.85,5,248,5,0,1,0,sales,low,U14763
14764,0.79,1,5,257,6,0,1,0,sales,low,U14764
14765,0.43,0.53,2,150,3,0,1,0,sales,low,U14765
14766,0.1,0.9,7,281,4,0,1,0,sales,low,U14766
14767,0.46,0.48,2,141,3,1,1,0,sales,low,U14767
14768,0.43,0.57,2,157,3,0,1,0,sales,low,U14768
14769,0.43,0.55,2,136,3,0,1,0,sales,low,U14769
14770,0.11,0.8,7,296,4,0,1,0,sales,low,U14770
14771,0.09,0.86,6,279,4,0,1,0,sales,low,U14771
14772,0.37,0.53,2,131,3,0,1,0,sales,low,U14772
14773,0.4,0.57,2,160,3,0,1,0,accounting,low,U14773
14774,0.1,0.77,7,291,4,0,1,0,accounting,low,U14774
14775,0.41,0.53,2,157,3,0,1,0,accounting,low,U14775
14776,0.79,0.58,3,294,4,0,1,0,hr,low,U14776
14777,0.11,0.79,7,310,4,0,1,0,hr,low,U14777
14778,0.1,0.97,6,282,4,0,1,0,hr,medium,U14778
14779,0.44,0.51,2,134,3,0,1,0,hr,medium,U14779
14780,0.25,0.46,4,214,4,0,1,0,technical,medium,U14780
14781,0.44,0.52,2,137,3,0,1,0,technical,medium,U14781
14782,0.73,1,4,252,5,0,1,0,technical,medium,U14782
14783,0.75,0.97,5,243,6,0,1,0,technical,medium,U14783
14784,0.36,0.47,2,148,3,0,1,0,technical,medium,U14784
14785,0.37,0.49,2,151,3,0,1,0,technical,medium,U14785
14786,0.39,0.49,2,129,3,0,1,0,technical,medium,U14786
14787,0.48,0.78,2,198,2,0,1,0,technical,medium,U14787
14788,0.57,0.72,4,275,6,0,1,0,technical,medium,U14788
14789,0.9,0.96,5,243,5,0,1,0,technical,medium,U14789
14790,0.39,0.55,2,159,3,0,1,0,technical,high,U14790
14791,0.44,0.51,2,145,3,0,1,0,support,low,U14791
14792,0.81,0.88,5,242,5,0,1,0,support,medium,U14792
14793,0.74,0.87,5,242,5,0,1,0,support,medium,U14793
14794,0.44,0.56,2,145,3,0,1,0,support,medium,U14794
14795,0.41,0.56,2,154,3,0,1,1,support,medium,U14795
14796,0.4,0.51,2,139,3,0,1,0,support,low,U14796
14797,0.46,0.57,2,152,3,0,1,0,support,low,U14797
14798,0.8,0.83,2,211,3,0,1,0,support,low,U14798
14799,0.87,0.9,5,258,5,0,1,0,support,low,U14799
14800,0.39,0.54,2,155,3,0,1,0,support,low,U14800
14801,0.38,0.55,2,148,3,0,1,0,support,low,U14801
14802,0.66,0.67,2,255,3,0,1,0,technical,low,U14802
14803,0.1,0.8,6,264,4,0,1,0,technical,low,U14803
14804,0.37,0.54,2,132,3,0,1,0,technical,low,U14804
14805,0.1,0.77,6,255,4,0,1,0,management,low,U14805
14806,0.09,0.87,5,263,4,0,1,0,IT,low,U14806
14807,0.86,0.84,5,222,5,0,1,0,IT,low,U14807
14808,0.11,0.9,6,263,4,0,1,0,IT,low,U14808
14809,0.37,0.46,2,157,3,0,1,0,IT,low,U14809
14810,0.11,0.92,7,307,4,0,1,0,IT,low,U14810
14811,0.77,0.98,5,259,6,0,1,0,product_mng,low,U14811
14812,0.84,0.94,5,222,6,0,1,0,product_mng,low,U14812
14813,0.1,0.84,7,250,4,0,1,0,product_mng,low,U14813
14814,0.83,0.9,5,245,5,0,1,0,product_mng,low,U14814
14815,0.11,0.79,6,292,4,0,1,0,IT,low,U14815
14816,0.86,0.92,5,252,5,0,1,0,RandD,low,U14816
14817,0.38,0.56,2,161,3,0,1,0,RandD,medium,U14817
14818,0.11,0.88,5,250,4,0,1,0,RandD,medium,U14818
14819,0.45,0.49,2,134,3,0,1,0,RandD,medium,U14819
14820,0.1,0.85,7,279,4,0,1,0,RandD,medium,U14820
14821,0.09,0.95,7,256,4,0,1,0,marketing,medium,U14821
14822,0.39,0.53,2,127,3,0,1,0,sales,medium,U14822
14823,0.37,0.47,2,138,3,1,1,0,accounting,medium,U14823
14824,0.81,0.97,5,243,5,0,1,0,support,medium,U14824
14825,0.09,0.9,7,296,4,0,1,0,technical,medium,U14825
14826,0.1,0.88,7,267,4,0,1,0,management,medium,U14826
14827,0.39,0.49,2,144,3,0,1,0,marketing,medium,U14827
14828,0.83,0.95,4,251,5,0,1,0,marketing,medium,U14828
14829,0.45,0.57,2,148,3,0,1,0,marketing,high,U14829
14830,0.43,0.51,2,141,3,0,1,0,sales,low,U14830
14831,0.8,0.75,3,268,2,0,1,0,sales,medium,U14831
14832,0.1,0.86,6,247,4,0,1,0,sales,medium,U14832
14833,0.1,0.55,2,247,4,0,1,0,sales,medium,U14833
14834,0.36,0.52,2,146,3,0,1,0,sales,medium,U14834
14835,0.38,0.5,2,140,3,0,1,0,sales,low,U14835
14836,0.78,0.98,5,263,6,0,1,0,sales,low,U14836
14837,0.44,0.49,2,145,3,0,1,0,sales,low,U14837
14838,0.41,0.46,2,156,3,1,1,0,sales,low,U14838
14839,0.72,0.85,5,244,6,0,1,0,sales,low,U14839
14840,0.46,0.54,2,144,3,0,1,0,sales,low,U14840
14841,0.1,0.9,7,286,4,0,1,0,sales,low,U14841
14842,0.34,0.67,4,141,2,0,1,0,sales,low,U14842
14843,0.11,0.89,6,260,5,0,1,0,sales,low,U14843
14844,0.38,0.56,2,154,3,0,1,0,sales,low,U14844
14845,0.82,0.92,5,225,5,0,1,0,sales,low,U14845
14846,0.39,0.57,2,127,3,0,1,0,sales,low,U14846
14847,0.44,0.53,2,140,3,0,1,0,sales,low,U14847
14848,0.43,0.52,2,147,3,0,1,0,sales,low,U14848
14849,0.84,0.83,4,227,5,0,1,0,accounting,low,U14849
14850,0.43,0.48,2,153,3,0,1,0,accounting,low,U14850
14851,0.37,0.52,2,128,3,0,1,0,accounting,low,U14851
14852,0.74,0.97,4,228,5,0,1,0,hr,low,U14852
14853,0.73,0.97,5,235,5,0,1,0,hr,low,U14853
14854,0.37,0.47,2,148,3,0,1,0,hr,low,U14854
14855,0.58,0.62,4,238,3,0,1,0,hr,low,U14855
14856,0.4,0.54,2,141,3,0,1,0,technical,medium,U14856
14857,0.51,0.83,5,249,4,0,1,0,technical,medium,U14857
14858,0.46,0.5,2,151,3,0,1,0,technical,medium,U14858
14859,0.45,0.54,2,129,3,0,1,0,technical,medium,U14859
14860,0.46,0.5,2,156,3,0,1,0,technical,medium,U14860
14861,0.39,0.45,2,134,3,0,1,0,technical,medium,U14861
14862,0.09,0.88,6,269,4,0,1,0,technical,medium,U14862
14863,0.09,0.77,6,290,4,0,1,0,technical,medium,U14863
14864,0.37,0.51,2,132,3,0,1,0,technical,medium,U14864
14865,0.1,0.89,7,308,4,0,1,0,technical,medium,U14865
14866,0.77,1,4,232,5,0,1,0,technical,medium,U14866
14867,0.79,0.86,5,235,5,0,1,0,support,medium,U14867
14868,0.43,0.55,2,130,3,0,1,0,support,high,U14868
14869,0.38,0.53,2,146,3,0,1,0,support,low,U14869
14870,0.77,0.91,5,221,6,0,1,0,support,medium,U14870
14871,0.44,0.5,2,130,3,0,1,0,support,medium,U14871
14872,0.39,0.46,2,136,3,0,1,0,support,medium,U14872
14873,0.1,0.79,6,275,4,0,1,0,management,low,U14873
14874,0.1,0.9,6,299,4,0,1,0,marketing,low,U14874
14875,0.36,0.49,2,147,3,0,1,0,marketing,low,U14875
14876,0.1,0.97,7,306,4,0,1,0,marketing,low,U14876
14877,0.84,1,5,242,5,0,1,0,sales,low,U14877
14878,0.38,0.51,2,159,3,0,1,0,sales,low,U14878
14879,0.41,0.49,2,147,3,0,1,0,sales,low,U14879
14880,0.37,0.51,2,154,3,1,1,0,sales,low,U14880
14881,0.43,0.56,2,129,3,0,1,0,sales,low,U14881
14882,0.46,0.53,2,161,3,0,1,0,sales,low,U14882
14883,0.09,0.84,6,269,4,0,1,0,sales,low,U14883
14884,0.78,0.86,5,274,5,0,1,0,sales,low,U14884
14885,0.45,0.53,2,159,3,0,1,0,sales,low,U14885
14886,0.42,0.47,2,135,3,0,1,0,sales,low,U14886
14887,0.46,0.53,2,147,3,0,1,0,sales,low,U14887
14888,0.39,0.49,2,142,3,0,1,0,sales,low,U14888
14889,0.36,0.51,2,130,3,0,1,0,sales,low,U14889
14890,0.43,0.53,2,147,3,0,1,0,sales,medium,U14890
14891,0.85,0.87,5,246,5,1,1,0,sales,medium,U14891
14892,0.11,0.92,6,281,4,0,1,0,sales,medium,U14892
14893,0.11,0.9,6,253,4,0,1,0,sales,medium,U14893
14894,0.38,0.47,2,128,3,0,1,0,sales,medium,U14894
14895,0.43,0.57,2,129,3,0,1,0,sales,medium,U14895
14896,0.75,1,5,223,6,0,1,0,accounting,medium,U14896
14897,0.11,0.92,6,269,4,0,1,0,accounting,medium,U14897
14898,0.1,0.9,7,269,4,0,1,0,accounting,medium,U14898
14899,0.1,0.81,7,244,5,0,1,0,hr,medium,U14899
14900,0.37,0.5,2,154,3,0,1,0,hr,medium,U14900
14901,0.11,0.93,5,140,5,0,1,0,hr,medium,U14901
14902,0.45,0.46,2,159,3,0,1,0,hr,high,U14902
14903,0.44,0.48,2,158,3,0,1,0,technical,low,U14903
14904,0.44,0.56,2,133,3,0,1,0,technical,medium,U14904
14905,0.11,0.77,6,247,4,0,1,0,technical,medium,U14905
14906,0.79,0.93,5,268,5,0,1,0,technical,medium,U14906
14907,0.8,0.9,5,267,5,0,1,0,technical,medium,U14907
14908,0.1,0.87,7,251,5,0,1,0,technical,low,U14908
14909,0.09,0.93,6,279,4,0,1,0,technical,low,U14909
14910,0.7,0.84,6,161,4,0,1,0,technical,low,U14910
14911,0.72,0.84,4,256,5,0,1,0,technical,low,U14911
14912,0.11,0.8,6,304,4,0,1,0,technical,low,U14912
